ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-44666,Source2,3,2016-06-27 14:05:17,2016-06-27 15:05:17,34.096596000000005,-118.476944,,,0.0,Accident on I-405 Southbound near Exit 59 Sepulveda Blvd.,I-405 N,Los Angeles,Los Angeles,CA,90049,US,US/Pacific,KSMO,2016-06-27 13:51:00,77.0,,66.0,29.93,5.0,SW,8.1,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44667,Source2,3,2016-06-27 14:08:58,2016-06-27 15:08:58,34.110424,-118.334579,,,0.0,Accident on US-101 Southbound near Odin St.,Hollywood Fwy S,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,2016-06-27 13:53:00,93.0,,36.0,29.88,10.0,Variable,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44671,Source2,3,2016-06-27 14:14:55,2016-06-27 15:14:55,34.036709,-118.438652,,,0.0,Accident on I-405 Southbound at Exits 53 53A 53B I-10.,San Diego Fwy S,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-06-27 13:51:00,77.0,,66.0,29.93,5.0,SW,8.1,,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44675,Source2,2,2016-06-27 14:30:38,2016-06-27 15:30:38,34.059265,-118.252594,,,0.0,Accident on CA-110 Northbound near Exit 23C-A Beaudry Ave.,CA-110 N,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-06-27 14:47:00,87.1,,49.0,29.88,6.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44682,Source2,2,2016-06-27 15:12:37,2016-06-27 16:12:37,34.071938,-118.266922,,,0.0,Accident on US-101 Southbound near Exit 4B CA-2 Alvarado St.,N Alvarado St,Los Angeles,Los Angeles,CA,90026,US,US/Pacific,KCQT,2016-06-27 14:47:00,87.1,,49.0,29.88,6.0,Calm,,,Haze,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-44688,Source2,3,2016-06-27 15:47:39,2016-06-27 16:47:39,34.055695,-118.451965,,,0.0,One lane blocked due to accident on I-405 Southbound near Exits 55B 55C Wilshire Blvd.,I-405 N,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,2016-06-27 15:51:00,77.0,,66.0,29.91,6.0,SW,9.2,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44698,Source2,3,2016-06-27 16:12:48,2016-06-27 17:12:48,34.017162,-118.175362,,,0.0,Right hand shoulder blocked due to accident on I-5 Southbound near Exits 130B 130C I-710.,Santa Ana Fwy S,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2016-06-27 15:47:00,84.0,,55.0,29.88,7.0,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44699,Source2,2,2016-06-27 16:13:40,2016-06-27 17:13:40,34.03553400000001,-118.169891,,,0.0,Slow lane blocked due to accident on CA-60 Eastbound near Exit 3B I-710.,Pomona Fwy E,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,2016-06-27 15:47:00,84.0,,55.0,29.88,7.0,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44700,Source2,3,2016-06-27 16:21:27,2016-06-27 17:21:27,33.975151000000004,-118.383858,,,0.0,Accident on I-405 Northbound near Exits 49 49B Sepulveda Blvd.,I-405 N,Los Angeles,Los Angeles,CA,90045,US,US/Pacific,KLAX,2016-06-27 15:53:00,77.0,,66.0,29.91,7.0,WSW,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44703,Source2,3,2016-06-27 16:20:47,2016-06-27 17:20:47,34.033409000000006,-118.18045,,,0.0,One lane blocked due to accident on CA-60 Eastbound near Exit 3A Gage Ave.,E 3rd St,Los Angeles,Los Angeles,CA,90063-2448,US,US/Pacific,KCQT,2016-06-27 16:47:00,82.9,,56.0,29.88,8.0,North,,,Clear,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-44708,Source2,2,2016-06-27 17:09:01,2016-06-27 18:09:01,34.018295,-118.192253,,,0.0,Accident on Indiana St near Olympic Blvd.,S Indiana St,Los Angeles,Los Angeles,CA,90023-3216,US,US/Pacific,KCQT,2016-06-27 16:47:00,82.9,,56.0,29.88,8.0,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44712,Source2,3,2016-06-27 17:25:36,2016-06-27 18:25:36,33.978611,-118.127716,,,0.0,Right hand shoulder blocked due to accident on I-5 Southbound near Exit 126B Gage Ave.,Santa Ana Fwy S,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-06-27 17:47:00,79.0,,62.0,29.88,8.0,WSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44718,Source2,3,2016-06-27 17:37:38,2016-06-27 18:37:38,34.011074,-118.280754,,,0.0,Accident on I-110 Northbound near Exit 20A Martin Luther King Jr Blvd.,Harbor Fwy N,Los Angeles,Los Angeles,CA,90037,US,US/Pacific,KCQT,2016-06-27 17:47:00,79.0,,62.0,29.88,8.0,WSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44726,Source2,2,2016-06-27 17:51:47,2016-06-27 18:51:47,33.998318,-118.365372,,,0.0,Accident on Stocker St near Fairfax Ave.,Kenneth Hahn State Recreation Area Dr,Los Angeles,Los Angeles,CA,90056,US,US/Pacific,KLAX,2016-06-27 17:53:00,73.0,,76.0,29.9,8.0,West,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-44741,Source2,2,2016-06-27 18:26:15,2016-06-27 19:26:15,33.986095,-118.138985,,,0.0,Accident on Bandini Blvd near Garfield Ave.,Bandini Blvd,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-06-27 18:47:00,77.0,,66.0,29.88,8.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-44745,Source2,3,2016-06-27 18:35:57,2016-06-27 19:35:57,34.036751,-118.317757,,,0.0,One lane blocked due to accident on I-10 Eastbound at Exits 10 11 Arlington Ave.,Arlington Ave,Los Angeles,Los Angeles,CA,90018,US,US/Pacific,KCQT,2016-06-27 18:47:00,77.0,,66.0,29.88,8.0,West,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44761,Source2,3,2016-06-27 18:48:31,2016-06-27 19:48:31,33.998142,-118.176369,,,0.0,Accident on I-710 Northbound at Exits 17A 17B Atlantic Blvd.,Long Beach Fwy N,Los Angeles,Los Angeles,CA,90058,US,US/Pacific,KCQT,2016-06-27 18:47:00,77.0,,66.0,29.88,8.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44762,Source2,3,2016-06-27 18:57:15,2016-06-27 19:57:15,34.025501,-118.172188,,,0.0,One lane blocked due to accident and vehicles spun around on I-710 Northbound near Exits 18 19 Olympic Blvd.,Long Beach Fwy N,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,2016-06-27 18:47:00,77.0,,66.0,29.88,8.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44787,Source2,3,2016-06-27 19:46:08,2016-06-27 20:46:08,34.036812,-118.379204,,,0.0,Right hand shoulder blocked due to accident on I-10 Eastbound near Exit 7A La Cienega Blvd.,I-10 E,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2016-06-27 19:51:00,70.0,,84.0,29.9,7.0,WSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-44788,Source2,2,2016-06-27 19:50:27,2016-06-27 20:50:27,34.01099,-118.127625,,,0.0,One lane blocked due to accident on Olympic Blvd at Concourse Ave.,S Concourse Ave,Los Angeles,Los Angeles,CA,90022-4726,US,US/Pacific,KCQT,2016-06-27 19:47:00,73.9,,73.0,29.89,6.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-44796,Source2,2,2016-06-27 19:53:41,2016-06-27 20:53:41,34.080215,-118.291695,,,0.0,Right hand shoulder blocked due to accident on US-101 Northbound near Exit 6A Vermont Ave.,N Vermont Ave,Los Angeles,Los Angeles,CA,90004,US,US/Pacific,KCQT,2016-06-27 19:47:00,73.9,,73.0,29.89,6.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44797,Source2,3,2016-06-27 19:54:18,2016-06-27 20:54:18,34.031918,-118.262413,,,0.0,Accident on I-10 Westbound near Exit 14A 18th St.,I-10 E,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,2016-06-27 19:47:00,73.9,,73.0,29.89,6.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-44818,Source2,2,2016-06-27 20:16:54,2016-06-27 21:16:54,34.081837,-118.22374,,,0.0,Right lane blocked due to accident on CA-110 Southbound near Exits 26A 26B I-5.,CA-110 N,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2016-06-27 19:47:00,73.9,,73.0,29.89,6.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-44822,Source2,3,2016-06-27 20:29:14,2016-06-27 21:29:14,33.960133,-118.280518,,,0.0,Lane blocked due to accident and vehicles spun around on I-110 Northbound near Exit 16 CA-42 Manchester Ave.,W Manchester Ave,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,2016-06-27 20:53:00,71.1,,81.0,29.91,9.0,WNW,5.8,,Clear,False,False,True,False,False,False,False,False,True,True,False,False,False,Night,Day,Day,Day
A-44828,Source2,3,2016-06-27 20:32:44,2016-06-27 21:32:44,34.082169,-118.224617,,,0.0,Shoulder blocked on entry ramp due to accident on I-5 Northbound near Exit 137A CA-110.,N Figueroa St,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,2016-06-27 20:47:00,71.1,,81.0,29.9,7.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-44836,Source2,3,2016-06-27 20:38:14,2016-06-27 21:38:14,34.02676,-118.430115,,,0.0,Left hand shoulder blocked due to accident on I-405 Southbound near Exits 53 53A 53B I-10.,National Blvd,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-06-27 20:37:00,69.1,,87.0,29.91,9.0,WSW,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-44837,Source2,2,2016-06-27 20:45:02,2016-06-27 21:30:02,33.987759000000004,-118.373238,,,0.0,Accident on Slauson Ave near Corning Ave.,W Slauson Ave,Los Angeles,Los Angeles,CA,90056-1351,US,US/Pacific,KLAX,2016-06-27 20:53:00,69.1,,87.0,29.91,6.0,West,11.5,,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Day,Day
A-44852,Source2,3,2016-06-27 21:41:17,2016-06-27 22:26:17,33.996494,-118.280632,,,0.0,One lane blocked due to accident on I-110 Southbound at Exit 19A Grand Ave.,W 51st St,Los Angeles,Los Angeles,CA,90037,US,US/Pacific,KCQT,2016-06-27 21:47:00,70.0,,84.0,29.91,8.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-44861,Source2,2,2016-06-27 22:40:55,2016-06-27 23:25:55,34.03553400000001,-118.169891,,,0.0,Two lanes blocked due to accident and people on the road on CA-60 Eastbound at Exit 3B I-710.,Pomona Fwy E,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,2016-06-27 22:47:00,70.0,,84.0,29.92,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-44874,Source2,3,2016-06-28 02:09:34,2016-06-28 03:24:34,34.122634999999995,-118.478424,,,0.0,Two lanes blocked due to accident and vehicles spun around on I-405 Northbound at Exit 61 Skirball Center Dr.,Skirball Center Dr,Los Angeles,Los Angeles,CA,90077,US,US/Pacific,KSMO,2016-06-28 01:51:00,66.0,,93.0,29.93,3.0,Calm,,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-44876,Source2,2,2016-06-28 03:00:28,2016-06-28 04:00:28,34.062588,-118.248718,,,0.0,Lane blocked due to accident on US-101 Southbound at Exits 3 3A 3B CA-110.,CA-110 N,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-06-28 02:47:00,68.0,,87.0,29.91,8.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-44880,Source2,2,2016-06-28 04:32:21,2016-06-28 05:17:21,34.110424,-118.334579,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound at Odin St.,Hollywood Fwy S,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,2016-06-28 04:53:00,70.0,,81.0,29.89,9.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-44887,Source2,2,2016-06-28 05:52:35,2016-06-28 06:31:00,34.101688,-118.316711,,,0.0,Accident on US-101 Northbound at Exits 8A 8B Van Ness Ave.,Hollywood Blvd,Los Angeles,Los Angeles,CA,90028,US,US/Pacific,KCQT,2016-06-28 05:47:00,66.9,,90.0,29.94,5.0,Calm,,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-44888,Source2,2,2016-06-28 05:51:58,2016-06-28 06:30:00,34.054878,-118.257164,,,0.0,Accident on CA-110 Northbound at Exit 23C-A Beaudry Ave.,W 4th St,Los Angeles,Los Angeles,CA,90017,US,US/Pacific,KCQT,2016-06-28 05:47:00,66.9,,90.0,29.94,5.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44903,Source2,2,2016-06-28 09:45:10,2016-06-28 10:24:00,34.068634,-118.257935,,,0.0,Gore point obstructed due to accident on US-101 Northbound at Exit 4A Palo Alto St.,US-101 N,Los Angeles,Los Angeles,CA,90026,US,US/Pacific,KCQT,2016-06-28 09:47:00,80.1,,62.0,29.94,5.0,West,3.5,,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44922,Source2,2,2016-06-28 10:43:31,2016-06-28 11:30:00,34.033409000000006,-118.18045,,,0.0,Right hand shoulder blocked due to accident on CA-60 Eastbound at Exit 3A Gage Ave.,E 3rd St,Los Angeles,Los Angeles,CA,90063-2448,US,US/Pacific,KCQT,2016-06-28 10:47:00,84.0,,55.0,29.93,6.0,Variable,4.6,,Haze,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-44926,Source2,2,2016-06-28 11:02:52,2016-06-28 11:42:00,34.103973,-118.190994,,,0.0,Accident on CA-110 Southbound at Exit 28B Avenue 57.,Via Marisol,Los Angeles,Los Angeles,CA,90042,US,US/Pacific,KCQT,2016-06-28 10:47:00,84.0,,55.0,29.93,6.0,Variable,4.6,,Haze,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-44936,Source2,3,2016-06-28 11:22:33,2016-06-28 12:08:00,34.028423,-118.229935,,,0.0,#3 lane blocked due to accident on I-10 Westbound at Exits 16A 16B CA-60.,I-10 W,Los Angeles,Los Angeles,CA,90021,US,US/Pacific,KCQT,2016-06-28 11:47:00,84.0,,56.0,29.94,6.0,Variable,4.6,,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44944,Source2,2,2016-06-28 11:43:28,2016-06-28 12:13:28,33.931202,-118.291794,,,0.0,Accident on Vermont Ave at CA-90 Imperial Hwy.,S Vermont Ave,Los Angeles,Los Angeles,CA,90044,US,US/Pacific,KHHR,2016-06-28 11:53:00,77.0,,64.0,29.96,8.0,WSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-44948,Source2,3,2016-06-28 11:47:20,2016-06-28 12:17:20,34.043037,-118.217239,,,0.0,Right hand shoulder blocked due to accident on I-5 I-10 Southbound at Exit 135A 4th St.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-06-28 11:47:00,84.0,,56.0,29.94,6.0,Variable,4.6,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44954,Source2,3,2016-06-28 12:04:08,2016-06-28 13:46:00,34.038456,-118.27401,,,0.0,Right hand shoulder blocked due to accident on I-10 Westbound at Exits 12 13B I-110.,CA-110 S,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,2016-06-28 11:47:00,84.0,,56.0,29.94,6.0,Variable,4.6,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44955,Source2,2,2016-06-28 12:22:52,2016-06-28 13:07:00,34.094757,-118.205978,,,0.0,Slow lane blocked due to accident on CA-110 Southbound at Exit 27 Avenue 43.,Pasadena Fwy S,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2016-06-28 12:47:00,80.1,,60.0,29.95,7.0,Variable,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44956,Source2,2,2016-06-28 12:24:00,2016-06-28 13:07:00,33.974728000000006,-118.237656,,,0.0,Accident on Florence Ave both ways at Wilson Ave.,E Florence Ave,Los Angeles,Los Angeles,CA,90001-2746,US,US/Pacific,KCQT,2016-06-28 12:47:00,80.1,,60.0,29.95,7.0,Variable,3.5,,Clear,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-44958,Source2,2,2016-06-28 12:41:59,2016-06-28 13:20:00,34.121162,-118.22979,,,0.0,Accident on CA-2 Northbound at Exit 15 Verdugo Rd.,Verdugo Rd,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,2016-06-28 12:47:00,80.1,,60.0,29.95,7.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44962,Source2,3,2016-06-28 13:15:38,2016-06-28 14:15:38,34.120468,-118.271271,,,0.0,Right hand shoulder blocked due to accident on I-5 Southbound near Exits 141 141A 141B Los Feliz Blvd.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-06-28 12:47:00,80.1,,60.0,29.95,7.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44963,Source2,2,2016-06-28 13:17:54,2016-06-28 14:17:54,34.060673,-118.25061,,,0.0,Accident on US-101 Eastbound at Exits 3 3A 3B CA-110.,CA-110 N,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-06-28 12:47:00,80.1,,60.0,29.95,7.0,Variable,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44974,Source2,2,2016-06-28 13:45:24,2016-06-28 14:45:24,34.033984999999994,-118.277672,,,0.0,Accident on Park Grove Ave near 21st St.,Park Grove Ave,Los Angeles,Los Angeles,CA,90007-2022,US,US/Pacific,KCQT,2016-06-28 13:47:00,80.1,,60.0,29.93,8.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44979,Source2,3,2016-06-28 13:52:16,2016-06-28 14:52:16,34.095539,-118.244049,,,0.0,Right hand shoulder blocked due to accident on I-5 Southbound near Exit 138 Stadium Way.,Riverside Dr,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2016-06-28 13:47:00,80.1,,60.0,29.93,8.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44988,Source2,2,2016-06-28 14:15:04,2016-06-28 15:15:04,33.924,-118.309067,,,0.0,Accident on Western Ave near 120th St.,W 120th St,Los Angeles,Los Angeles,CA,90047,US,US/Pacific,KHHR,2016-06-28 14:18:00,79.0,,58.0,29.94,1.8,West,12.7,,Haze,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-44995,Source2,2,2016-06-28 14:37:54,2016-06-28 15:37:54,34.063725,-118.24991599999998,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound near Exits 3 3A 3B CA-110.,Hollywood Fwy S,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-06-28 14:47:00,80.1,,60.0,29.91,10.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44996,Source2,2,2016-06-28 14:37:35,2016-06-28 15:37:35,34.053653999999995,-118.21402,,,0.0,Accident on San Bernardino Fwy at Exit 19 I-10.,I-5 N,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-06-28 14:47:00,80.1,,60.0,29.91,10.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-45001,Source2,2,2016-06-28 15:09:46,2016-06-28 16:09:46,34.052181,-118.173569,,,0.0,Accident on Eastern Ave near Sheriff Rd.,N Eastern Ave,Los Angeles,Los Angeles,CA,90063-3220,US,US/Pacific,KCQT,2016-06-28 14:47:00,80.1,,60.0,29.91,10.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-45009,Source2,2,2016-06-28 15:15:48,2016-06-28 16:15:48,34.052338,-118.2593,,,0.0,Right hand shoulder blocked due to accident on CA-110 Northbound near Exit 23C-A Beaudry Ave.,W 6th St,Los Angeles,Los Angeles,CA,90071,US,US/Pacific,KCQT,2016-06-28 14:47:00,80.1,,60.0,29.91,10.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-45010,Source2,3,2016-06-28 15:14:45,2016-06-28 16:14:45,33.99527,-118.145088,,,0.0,One lane blocked due to accident on I-5 Southbound near Exit 128B Washington Blvd.,Santa Ana Fwy S,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-06-28 14:47:00,80.1,,60.0,29.91,10.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-45013,Source2,2,2016-06-28 15:24:57,2016-06-28 16:24:57,34.033287,-118.169144,,,0.0,Accident on 3rd St near Ford Blvd.,S Ford Blvd,Los Angeles,Los Angeles,CA,90022-1805,US,US/Pacific,KCQT,2016-06-28 15:47:00,79.0,,60.0,29.89,10.0,Variable,3.5,,Clear,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-45016,Source2,2,2016-06-28 15:39:28,2016-06-28 16:39:28,33.957935,-118.292732,,,0.0,Accident on 88th St in Inglewood.,W 88th St,Los Angeles,Los Angeles,CA,90044-2122,US,US/Pacific,KHHR,2016-06-28 15:53:00,75.9,,64.0,29.91,10.0,WSW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
